texto;label
"SOUSA, T. Revista Ciência e Cultura, n. 5, 1986 (adaptado).";"bibliografia"
"SILVA, J. Varia Historia, n. 21, 1997 (adaptado).";"bibliografia"
"Disponível em: https://www.uol.com.br. Acesso em: 9 set. 2018.";"bibliografia"
"CARVALHO, P. Revista de Ciências Sociais, n. 35, 2022 (adaptado).";"bibliografia"
"Disponível em: https://oglobo.globo.com. Acesso em: 16 ago. 1984.";"bibliografia"
"Os esportes desempenham um papel essencial na vida de muitas pessoas.";"nao_bibliografia"
"O avanço da inteligência artificial levanta questões éticas importantes.";"nao_bibliografia"
"RODRIGUES, V. Cadernos de Pesquisa, n. 3, 1997 (adaptado).";"bibliografia"
"As novas tecnologias impactam a forma como interagimos no dia a dia.";"nao_bibliografia"
"CARVALHO, P. Modernidade e tradição. Senac, 1988.";"bibliografia"
"CARVALHO, P. O futuro das nações. Objetiva, 1992.";"bibliografia"
"COSTA, M. Varia Historia, n. 81, 2022 (adaptado).";"bibliografia"
"Disponível em: https://oglobo.globo.com. Acesso em: 2 jan. 2000.";"bibliografia"
"A pandemia trouxe desafios inesperados para a saúde pública mundial.";"nao_bibliografia"
"MELO, R. Educação e pandemia. Paz e Terra, 1981.";"bibliografia"
"Disponível em: https://brasil.elpais.com. Acesso em: 24 nov. 1907.";"bibliografia"
"Disponível em: https://oglobo.globo.com. Acesso em: 11 out. 1938.";"bibliografia"
"SILVA, J. História e cultura. Companhia das Letras, 1982.";"bibliografia"
"LIMA, C. Pesquisa & Debate, n. 70, 1995 (adaptado).";"bibliografia"
"O desenvolvimento urbano deve levar em conta a sustentabilidade.";"nao_bibliografia"
"A história do Brasil é marcada por diversos períodos de transformação.";"nao_bibliografia"
"SOUSA, T. Ciência e inovação. L&PM, 2002.";"bibliografia"
"COSTA, M. O impacto da tecnologia. Record, 1996.";"bibliografia"
"O avanço da inteligência artificial levanta questões éticas importantes.";"nao_bibliografia"
"A globalização aproximou culturas, mas também gerou desafios sociais.";"nao_bibliografia"
"Disponível em: https://www.cnnbrasil.com.br. Acesso em: 2 mar. 1963.";"bibliografia"
"LIMA, C. Estudos Históricos, n. 9, 2020 (adaptado).";"bibliografia"
"O desenvolvimento urbano deve levar em conta a sustentabilidade.";"nao_bibliografia"
"RODRIGUES, V. Ciência e inovação. Record, 2008.";"bibliografia"
"ALMEIDA, A. Revista Ciência e Cultura, n. 88, 2020 (adaptado).";"bibliografia"
"Disponível em: https://www.cnnbrasil.com.br. Acesso em: 9 set. 2018.";"bibliografia"
"A globalização aproximou culturas, mas também gerou desafios sociais.";"nao_bibliografia"
"SOUSA, T. Saúde e Sociedade, n. 53, 2001 (adaptado).";"bibliografia"
"A revolução digital mudou a maneira como consumimos informação.";"nao_bibliografia"
"Disponível em: https://www.bbc.com. Acesso em: 2 jan. 2000.";"bibliografia"
"MELO, R. Sustentabilidade e meio ambiente. Objetiva, 1993.";"bibliografia"
"MELO, R. Minas faz Ciências, n. 98, 2001 (adaptado).";"bibliografia"
"A filosofia busca respostas para questões fundamentais da existência humana.";"nao_bibliografia"
"O desenvolvimento urbano deve levar em conta a sustentabilidade.";"nao_bibliografia"
"Disponível em: https://www.bbc.com. Acesso em: 21 jul. 1908.";"bibliografia"
"A história do Brasil é marcada por diversos períodos de transformação.";"nao_bibliografia"
"Disponível em: https://www.uol.com.br. Acesso em: 22 dez. 1936.";"bibliografia"
"LIMA, C. Diversitas, n. 98, 1980 (adaptado).";"bibliografia"
"LIMA, C. História e cultura. Cosac & Naify, 2005.";"bibliografia"
"Disponível em: https://www.nexojornal.com.br. Acesso em: 22 dez. 1936.";"bibliografia"
"Os esportes desempenham um papel essencial na vida de muitas pessoas.";"nao_bibliografia"
"SOUSA, T. Revista Ciência e Cultura, n. 22, 2014 (adaptado).";"bibliografia"
"Os esportes desempenham um papel essencial na vida de muitas pessoas.";"nao_bibliografia"
"A filosofia busca respostas para questões fundamentais da existência humana.";"nao_bibliografia"
"FONSECA, G. O futuro das nações. Campus, 2013.";"bibliografia"
"A economia global tem enfrentado desafios significativos nos últimos anos.";"nao_bibliografia"
"Disponível em: https://www.noticias.uol.com.br. Acesso em: 2 mar. 1963.";"bibliografia"
"MELO, R. Varia Historia, n. 80, 1995 (adaptado).";"bibliografia"
"Os hábitos de leitura variam de acordo com a cultura de cada país.";"nao_bibliografia"
"SOUSA, T. Filosofia e ciência. Campus, 2009.";"bibliografia"
"Disponível em: https://www.noticias.uol.com.br. Acesso em: 22 dez. 1936.";"bibliografia"
"Disponível em: https://www.cnnbrasil.com.br. Acesso em: 26 jun. 2006.";"bibliografia"
"A história do Brasil é marcada por diversos períodos de transformação.";"nao_bibliografia"
"Os esportes desempenham um papel essencial na vida de muitas pessoas.";"nao_bibliografia"
"O desenvolvimento urbano deve levar em conta a sustentabilidade.";"nao_bibliografia"
"BARBOSA, E. Ciência e inovação. Paz e Terra, 1987.";"bibliografia"
"Disponível em: https://www.nexojornal.com.br. Acesso em: 2 mar. 1963.";"bibliografia"
"A literatura clássica ainda influencia escritores contemporâneos.";"nao_bibliografia"
"RODRIGUES, V. Redes sociais e comportamento. Objetiva, 2010.";"bibliografia"
"A literatura clássica ainda influencia escritores contemporâneos.";"nao_bibliografia"
"NASCIMENTO, F. Ciência e inovação. Campus, 2000.";"bibliografia"
"Os hábitos de leitura variam de acordo com a cultura de cada país.";"nao_bibliografia"
"A ciência tem evoluído rapidamente, trazendo novas descobertas.";"nao_bibliografia"
"CARVALHO, P. Filosofia e ciência. Companhia das Letras, 2004.";"bibliografia"
"Disponível em: https://pt.wikipedia.org. Acesso em: 26 jun. 2006.";"bibliografia"
"CARVALHO, P. Modernidade e tradição. Atlas, 2012.";"bibliografia"
"RODRIGUES, V. Estudos Históricos, n. 21, 2015 (adaptado).";"bibliografia"
"A revolução digital mudou a maneira como consumimos informação.";"nao_bibliografia"
"Os esportes desempenham um papel essencial na vida de muitas pessoas.";"nao_bibliografia"
"NASCIMENTO, F. A influência da mídia. Senac, 2021.";"bibliografia"
"As novas tecnologias impactam a forma como interagimos no dia a dia.";"nao_bibliografia"
"A ciência tem evoluído rapidamente, trazendo novas descobertas.";"nao_bibliografia"
"A filosofia busca respostas para questões fundamentais da existência humana.";"nao_bibliografia"
"A revolução digital mudou a maneira como consumimos informação.";"nao_bibliografia"
"Disponível em: https://revistaencontro.com.br. Acesso em: 22 dez. 1936.";"bibliografia"
"CARVALHO, P. A evolução das sociedades. Atlas, 1997.";"bibliografia"
"PEREIRA, L. O impacto da tecnologia. Senac, 1980.";"bibliografia"
"PEREIRA, L. História e cultura. Cosac & Naify, 2004.";"bibliografia"
"BARBOSA, E. Varia Historia, n. 56, 1995 (adaptado).";"bibliografia"
"O sistema educacional precisa de reformas para atender às novas demandas.";"nao_bibliografia"
"A literatura clássica ainda influencia escritores contemporâneos.";"nao_bibliografia"
"O sistema educacional precisa de reformas para atender às novas demandas.";"nao_bibliografia"
"Disponível em: https://www.uol.com.br. Acesso em: 9 set. 2018.";"bibliografia"
"As novas tecnologias impactam a forma como interagimos no dia a dia.";"nao_bibliografia"
"A preservação do meio ambiente é fundamental para as futuras gerações.";"nao_bibliografia"
"SOUSA, T. O impacto da tecnologia. Atlas, 1981.";"bibliografia"
"O avanço da inteligência artificial levanta questões éticas importantes.";"nao_bibliografia"
"Os hábitos de leitura variam de acordo com a cultura de cada país.";"nao_bibliografia"
"Os esportes desempenham um papel essencial na vida de muitas pessoas.";"nao_bibliografia"
"A preservação do meio ambiente é fundamental para as futuras gerações.";"nao_bibliografia"
"Os hábitos de leitura variam de acordo com a cultura de cada país.";"nao_bibliografia"
"O avanço da inteligência artificial levanta questões éticas importantes.";"nao_bibliografia"
"CARVALHO, P. Pensadores contemporâneos. Rocco, 1995.";"bibliografia"
"A preservação do meio ambiente é fundamental para as futuras gerações.";"nao_bibliografia"
"A filosofia busca respostas para questões fundamentais da existência humana.";"nao_bibliografia"
"Disponível em: https://www.bbc.com. Acesso em: 16 ago. 1984.";"bibliografia"
"Disponível em: https://www.noticias.uol.com.br. Acesso em: 11 out. 1938.";"bibliografia"
"A economia global tem enfrentado desafios significativos nos últimos anos.";"nao_bibliografia"
"COSTA, M. O impacto da tecnologia. Multifoco, 2000.";"bibliografia"
"A preservação do meio ambiente é fundamental para as futuras gerações.";"nao_bibliografia"
"PEREIRA, L. Educação e pandemia. Senac, 2010.";"bibliografia"
"A ciência tem evoluído rapidamente, trazendo novas descobertas.";"nao_bibliografia"
"Disponível em: https://revistaencontro.com.br. Acesso em: 16 ago. 1984.";"bibliografia"
"Disponível em: https://oglobo.globo.com. Acesso em: 15 abr. 1966.";"bibliografia"
"Disponível em: https://pt.wikipedia.org. Acesso em: 9 set. 2018.";"bibliografia"
"O sistema educacional precisa de reformas para atender às novas demandas.";"nao_bibliografia"
"A filosofia busca respostas para questões fundamentais da existência humana.";"nao_bibliografia"
"Disponível em: https://www.gov.br. Acesso em: 15 abr. 1966.";"bibliografia"
"NASCIMENTO, F. Pensadores contemporâneos. Paz e Terra, 2018.";"bibliografia"
"ALMEIDA, A. Filosofia e ciência. Senac, 2020.";"bibliografia"
"A filosofia busca respostas para questões fundamentais da existência humana.";"nao_bibliografia"
"O desenvolvimento urbano deve levar em conta a sustentabilidade.";"nao_bibliografia"
"A literatura clássica ainda influencia escritores contemporâneos.";"nao_bibliografia"
"NASCIMENTO, F. Cadernos de Pesquisa, n. 94, 1997 (adaptado).";"bibliografia"
"O sistema educacional precisa de reformas para atender às novas demandas.";"nao_bibliografia"
"FONSECA, G. Sustentabilidade e meio ambiente. Editora Moderna, 2001.";"bibliografia"
"A história do Brasil é marcada por diversos períodos de transformação.";"nao_bibliografia"
"FONSECA, G. Jornal da Universidade, n. 42, 1987 (adaptado).";"bibliografia"
"A filosofia busca respostas para questões fundamentais da existência humana.";"nao_bibliografia"
"A preservação do meio ambiente é fundamental para as futuras gerações.";"nao_bibliografia"
"A história do Brasil é marcada por diversos períodos de transformação.";"nao_bibliografia"
"O sistema educacional precisa de reformas para atender às novas demandas.";"nao_bibliografia"
"Disponível em: https://www.gov.br. Acesso em: 26 jun. 2006.";"bibliografia"
"SOUSA, T. Minas faz Ciências, n. 50, 1985 (adaptado).";"bibliografia"
"O avanço da inteligência artificial levanta questões éticas importantes.";"nao_bibliografia"
"A economia global tem enfrentado desafios significativos nos últimos anos.";"nao_bibliografia"
"As novas tecnologias impactam a forma como interagimos no dia a dia.";"nao_bibliografia"
"MELO, R. Pesquisa & Debate, n. 87, 1986 (adaptado).";"bibliografia"
"SILVA, J. Filosofia e ciência. Senac, 2000.";"bibliografia"
"Os hábitos de leitura variam de acordo com a cultura de cada país.";"nao_bibliografia"
"A história do Brasil é marcada por diversos períodos de transformação.";"nao_bibliografia"
"ALMEIDA, A. A influência da mídia. Cosac & Naify, 2015.";"bibliografia"
"CARVALHO, P. A evolução das sociedades. Editora Moderna, 1998.";"bibliografia"
"A revolução digital mudou a maneira como consumimos informação.";"nao_bibliografia"
"A economia global tem enfrentado desafios significativos nos últimos anos.";"nao_bibliografia"
"A história do Brasil é marcada por diversos períodos de transformação.";"nao_bibliografia"
"COSTA, M. Minas faz Ciências, n. 84, 2002 (adaptado).";"bibliografia"
"Os esportes desempenham um papel essencial na vida de muitas pessoas.";"nao_bibliografia"
"PEREIRA, L. Minas faz Ciências, n. 26, 1989 (adaptado).";"bibliografia"
"O avanço da inteligência artificial levanta questões éticas importantes.";"nao_bibliografia"
"Disponível em: https://oglobo.globo.com. Acesso em: 2 jan. 2000.";"bibliografia"
"LIMA, C. História e cultura. Rocco, 2014.";"bibliografia"
"ALMEIDA, A. Filosofia e ciência. Multifoco, 1989.";"bibliografia"
"A literatura clássica ainda influencia escritores contemporâneos.";"nao_bibliografia"
"NASCIMENTO, F. Diversitas, n. 54, 2023 (adaptado).";"bibliografia"
"Disponível em: https://www.bbc.com. Acesso em: 2 mar. 1963.";"bibliografia"
"Disponível em: https://pt.wikipedia.org. Acesso em: 21 jul. 1908.";"bibliografia"
"A história do Brasil é marcada por diversos períodos de transformação.";"nao_bibliografia"
"SILVA, J. História e Memória, n. 75, 2010 (adaptado).";"bibliografia"
"Disponível em: https://revistaencontro.com.br. Acesso em: 11 out. 1938.";"bibliografia"
"LIMA, C. História e cultura. Objetiva, 1981.";"bibliografia"
"O sistema educacional precisa de reformas para atender às novas demandas.";"nao_bibliografia"
"CARVALHO, P. Revista de Ciências Sociais, n. 11, 2017 (adaptado).";"bibliografia"
"A preservação do meio ambiente é fundamental para as futuras gerações.";"nao_bibliografia"
"A revolução digital mudou a maneira como consumimos informação.";"nao_bibliografia"
"A literatura clássica ainda influencia escritores contemporâneos.";"nao_bibliografia"
"Disponível em: https://www.uol.com.br. Acesso em: 2 jan. 2000.";"bibliografia"
"A filosofia busca respostas para questões fundamentais da existência humana.";"nao_bibliografia"
"NASCIMENTO, F. Varia Historia, n. 66, 2021 (adaptado).";"bibliografia"
"O sistema educacional precisa de reformas para atender às novas demandas.";"nao_bibliografia"
"CARVALHO, P. O impacto da tecnologia. Cosac & Naify, 1997.";"bibliografia"
"BARBOSA, E. O futuro das nações. Companhia das Letras, 2023.";"bibliografia"
"A globalização aproximou culturas, mas também gerou desafios sociais.";"nao_bibliografia"
"A preservação do meio ambiente é fundamental para as futuras gerações.";"nao_bibliografia"
"Disponível em: https://www.noticias.uol.com.br. Acesso em: 9 set. 2018.";"bibliografia"
"A revolução digital mudou a maneira como consumimos informação.";"nao_bibliografia"
"O sistema educacional precisa de reformas para atender às novas demandas.";"nao_bibliografia"
"Disponível em: https://www.cnnbrasil.com.br. Acesso em: 2 mar. 1963.";"bibliografia"
"RODRIGUES, V. Educação e pandemia. Multifoco, 1981.";"bibliografia"
"Os esportes desempenham um papel essencial na vida de muitas pessoas.";"nao_bibliografia"
"ALMEIDA, A. Ciência e inovação. Companhia das Letras, 2007.";"bibliografia"
"A história do Brasil é marcada por diversos períodos de transformação.";"nao_bibliografia"
"Disponível em: https://www.nexojornal.com.br. Acesso em: 6 mai. 2007.";"bibliografia"
"As novas tecnologias impactam a forma como interagimos no dia a dia.";"nao_bibliografia"
"As novas tecnologias impactam a forma como interagimos no dia a dia.";"nao_bibliografia"
"Os hábitos de leitura variam de acordo com a cultura de cada país.";"nao_bibliografia"
"O sistema educacional precisa de reformas para atender às novas demandas.";"nao_bibliografia"
"Disponível em: https://www.noticias.uol.com.br. Acesso em: 2 jan. 2000.";"bibliografia"
"Disponível em: https://tab.uol.com.br. Acesso em: 22 fev. 2004.";"bibliografia"
